Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
103081;Á. Cardozo Lucena;Ángel Cardozo Lucena;CARDOZO;CARDOZO;-1;150;0;174;72;31;False;8;5;0;0;0;0;0;2;0;1;0;0;0;0;0;68;72;68;67;72;75;65;78;70;72;78;73;80;77;79;67;79;72;67;74;40;40;40;40;40;1;2;5;1;6;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;22;0;3;8;3;8;1;9;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;13;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;73
103084;L. Vigen;Lasse Vigen;VIGEN;VIGEN;-1;203;0;180;75;31;False;7;5;0;0;0;1;1;2;1;1;1;0;0;0;0;68;73;67;72;76;75;70;64;62;66;77;76;73;58;65;81;76;66;64;75;40;40;40;40;40;2;2;5;1;6;2;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;36;0;1;8;4;3;1;1;1;3;178;0;30/6/2026 00:00:00;1/1/0001 00:00:00;4000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;65;0;False;71
103091;F. Viáfara;Fabián Viáfara;VIAFARA;VIAFARA;-1;148;0;167;63;33;False;11;3;0;1;1;2;0;0;0;1;0;0;0;0;0;65;69;67;68;70;67;57;71;56;55;72;74;69;76;71;68;75;74;72;77;40;40;40;40;40;2;3;5;1;6;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;0;0;1;3;1;1;1;1;1;1;2653;0;30/6/2026 00:00:00;1/1/0001 00:00:00;5000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;71
103092;C. Burgess;Cameron Burgess;BURGESS;BURGESS;-1;162;232;194;81;30;True;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;59;71;63;69;70;67;57;85;56;58;68;63;69;76;80;70;81;77;80;75;40;40;40;40;40;2;2;5;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;0;0;1;1;1;1;1;1;1;1;178;0;30/6/2028 00:00:00;1/1/0001 00:00:00;15000;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;74
103094;J. Grimmer;Jack Grimmer;GRIMMER;GRIMMER;-1;232;0;184;78;31;False;11;3;0;1;0;2;0;0;0;1;0;0;0;0;0;57;66;65;62;64;68;55;65;51;74;79;80;69;70;73;65;76;67;65;71;40;40;40;40;40;2;2;4;1;6;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;16;0;1;5;1;3;1;1;1;1;1219;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;72;0;False;69
103103;A. Tshibola;Aaron Tshibola;TSHIBOLA;TSHIBOLA;-1;55;204;190;70;30;False;7;5;0;0;0;0;1;2;0;0;1;0;1;0;0;63;68;66;66;72;69;65;65;63;63;74;72;68;66;75;73;77;69;68;76;40;40;40;40;40;2;2;4;1;4;3;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;40;0;1;1;1;1;1;1;1;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;1500;16;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;64;0;False;67
103104;Dyego Sousa;Dyego Sousa;DYEGO SOUSA;DYEGO SOUSA;-1;228;146;189;85;36;False;13;12;0;0;0;0;0;0;0;0;0;0;0;0;2;71;69;67;72;70;63;75;77;61;69;68;66;79;71;82;74;68;49;57;74;40;40;40;40;40;3;3;4;1;6;1;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;1;0;1;2;1;1;1;1;1;1;137;0;30/6/2026 00:00:00;1/1/0001 00:00:00;500;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3053;0;False;70
103110;R. Edwards;Ryan Edwards;EDWARDS;EDWARDS;-1;162;0;175;73;32;False;18;8;0;0;0;0;1;2;0;0;2;0;0;0;0;66;68;70;71;73;69;68;65;64;67;74;76;69;70;71;78;77;58;64;75;40;40;40;40;40;2;2;5;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;10;0;3;3;3;3;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;3000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;69
103116;J. Wildsmith;Joe Wildsmith;WILDSMITH;WILDSMITH;-1;204;0;189;78;30;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;41;57;52;51;58;61;43;63;42;47;71;73;75;79;72;65;85;50;46;54;82;78;80;85;76;2;2;6;3;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;394;399;30/6/2027 00:00:00;30/6/2026 00:00:00;5000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;73
103117;A. Zapata;Alexis Zapata;ZAPATA;ZAPATA;-1;148;0;176;72;30;True;2;8;0;0;1;0;0;1;2;1;2;2;1;1;0;69;74;75;72;73;71;70;61;76;74;74;76;72;68;66;79;78;50;53;68;40;40;40;40;40;2;2;4;1;6;3;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;11;0;1;8;1;4;1;5;1;1;2652;0;30/6/2026 00:00:00;1/1/0001 00:00:00;5000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2021;0;False;71
103118;M. Crooks;Matt Crooks;CROOKS;CROOKS;-1;204;0;191;80;31;False;6;5;0;0;0;0;2;2;0;0;2;0;0;1;1;67;73;72;75;76;74;73;82;60;63;72;68;79;70;77;78;77;63;69;76;40;40;40;40;40;3;2;5;1;5;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;15;0;3;8;3;7;1;1;1;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;8000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;73
103120;I. Provedel;Ivan Provedel;PROVEDEL;PROVEDEL;-1;215;230;194;84;31;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;62;63;62;65;67;40;71;46;51;69;68;78;79;75;73;85;50;54;58;90;92;88;95;87;2;2;7;3;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;190;0;30/6/2027 00:00:00;1/1/0001 00:00:00;90000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;63;0;False;83
103121;E. Roco;Enzo Roco;ROCO;ROCO;-1;147;0;192;79;33;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;54;64;56;72;76;74;55;82;52;59;65;64;72;78;85;84;72;71;78;79;40;40;40;40;40;2;2;4;1;5;3;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;True;118;0;1;5;1;8;1;1;1;1;2191;0;30/6/2026 00:00:00;1/1/0001 00:00:00;4000;33;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2071;0;False;73
103125;E. Goldaniga;Edoardo Goldaniga;GOLDANIGA;GOLDANIGA;-1;215;0;193;87;32;False;15;1;0;2;0;1;0;0;0;0;0;0;0;0;0;56;67;64;66;68;64;63;80;59;57;70;64;67;77;86;73;76;77;76;74;40;40;40;40;40;2;2;4;1;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;6;0;1;1;1;1;1;1;1;1;120;0;30/6/2028 00:00:00;1/1/0001 00:00:00;10000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1063;0;False;74
103126;V. Parigini;Vittorio Parigini;PARIGINI;PARIGINI;-1;215;0;180;70;29;False;4;10;0;0;0;0;0;0;2;2;1;2;2;2;2;67;75;76;70;65;62;66;58;61;66;80;81;73;62;65;68;70;49;51;61;40;40;40;40;40;2;3;4;1;5;2;False;True;True;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;21;0;3;1;3;1;1;1;1;1;333;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;64;0;False;68
103127;F. Belli;Francesco Belli;BELLI;BELLI;-1;215;0;179;70;31;False;11;3;0;2;2;2;1;1;0;1;0;0;0;0;0;62;64;66;61;63;67;54;68;58;62;75;72;66;77;68;69;77;67;70;72;40;40;40;40;40;3;2;4;1;4;1;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;7;1;1;1;1;1;1;124;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;81;0;False;67
103128;F. Di Tacchio;Francesco Di Tacchio;DI TACCHIO;DI TACCHIO;-1;215;0;186;81;35;True;8;4;0;0;0;0;2;2;1;0;1;0;0;0;0;63;68;67;67;71;68;62;69;60;63;72;67;78;76;81;70;74;68;69;72;40;40;40;40;40;3;2;4;1;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;119;0;1;1;1;8;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;65;0;False;71
103130;S. Hraiech;Saber Hraiech;HRAIECH;HRAIECH;-1;215;92;180;71;30;False;8;5;0;0;0;0;0;2;0;0;2;0;0;0;0;61;73;68;69;74;71;67;58;62;70;76;78;79;64;74;75;73;54;75;82;40;40;40;40;40;2;2;4;1;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;69
103132;Janio Bikel;Janio Bikel;BIKEL;BIKEL;-1;66;228;174;63;29;False;8;5;0;0;0;0;2;2;0;1;1;0;0;0;0;64;74;71;77;74;73;62;61;58;65;73;75;65;74;66;76;82;67;72;77;40;40;40;40;40;2;3;5;1;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;7;0;4;3;3;3;1;1;1;1;245;0;30/6/2026 00:00:00;1/1/0001 00:00:00;8000;17;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;73
103133;M. Thorsby;Morten Thorsby;THORSBY;THORSBY;-1;226;0;188;79;29;False;7;5;0;0;0;1;1;2;1;0;2;0;0;0;0;66;76;70;76;74;73;71;83;53;68;75;73;78;79;85;73;84;64;72;77;40;40;40;40;40;2;3;5;1;6;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;4;0;2;10;2;10;1;1;1;1;0;0;30/6/2029 00:00:00;1/1/0001 00:00:00;30000;29;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1063;0;False;75
103137;Steven Pereira;Steven Pereira;STEVEN;STEVEN;-1;51;224;186;76;31;False;9;1;0;2;0;2;0;0;0;0;0;0;0;0;0;59;63;61;61;64;67;53;71;54;57;69;72;70;71;77;67;72;72;71;75;40;40;40;40;40;2;3;3;1;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;256;0;30/6/2026 00:00:00;1/1/0001 00:00:00;500;5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;66
103142;W. Weghorst;Wout Weghorst;WEGHORST;WEGHORST;-1;224;0;197;84;33;False;13;12;0;0;0;0;0;0;0;0;0;0;0;0;2;78;73;70;76;79;72;81;85;59;64;72;67;88;77;87;83;80;50;63;78;40;40;40;40;40;2;2;5;1;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;2;0;1;2;1;10;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;25000;49;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1054;0;False;78
103144;G. Ward;;WARD;WARD;-1;204;0;178;75;30;False;18;7;0;0;0;0;0;1;0;2;1;0;0;0;0;66;70;73;68;66;68;63;59;64;68;79;83;71;68;67;78;75;57;63;72;40;40;40;40;40;2;2;4;1;6;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;69
103152;Tobias Figueiredo;Tobias Figueiredo;FIGUEIREDO;FIGUEIREDO;-1;228;0;188;84;31;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;55;67;66;59;69;68;64;77;62;63;67;66;75;79;82;76;69;72;75;80;40;40;40;40;40;3;3;4;1;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;True;2;0;1;5;3;6;1;1;1;1;193;0;30/6/2028 00:00:00;1/1/0001 00:00:00;7000;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2051;0;False;72
103153;R. Gauld;Ryan Gauld;GAULD;GAULD;-1;232;0;169;61;30;True;6;8;0;0;0;0;0;1;1;0;2;2;1;1;0;75;82;77;73;79;77;74;55;74;78;73;78;72;64;60;79;70;56;66;64;40;40;40;40;40;2;3;5;1;6;1;True;True;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;True;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;65;0;3;2;3;2;1;1;1;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;50000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;66;0;False;76
103154;Uri Rosell;Uri Rosell;URI;URI;-1;236;0;182;76;33;False;8;4;0;1;0;1;2;2;0;0;1;0;0;0;0;63;74;67;71;74;75;56;62;62;65;63;64;73;62;70;68;67;69;67;66;40;40;40;40;40;3;3;4;1;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;4;3;1;1;1;1;1;108;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;67
103155;Iuri Medeiros;Iuri Medeiros;MEDEIROS;MEDEIROS;-1;228;0;174;64;31;True;4;10;0;0;0;0;0;0;1;2;1;1;2;0;0;72;82;77;73;72;77;76;60;78;80;75;76;76;61;60;75;71;50;61;69;40;40;40;40;40;1;2;4;1;6;3;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;12;0;2;4;2;4;1;10;1;1;193;0;30/6/2027 00:00:00;1/1/0001 00:00:00;15000;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3043;0;False;75
103157;J. Husband;James Husband;HUSBAND;HUSBAND;-1;204;0;179;70;31;True;12;2;0;2;2;0;0;0;0;0;0;0;0;0;0;60;72;68;73;66;69;58;71;59;67;72;73;66;73;74;70;77;71;75;83;40;40;40;40;40;2;2;5;1;6;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;4000;0;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;72
103166;B. Galloway;Brendan Galloway;GALLOWAY;GALLOWAY;-1;95;204;186;74;29;True;11;2;0;2;2;1;2;1;1;0;0;0;0;0;0;59;68;66;63;71;66;57;71;54;64;77;78;67;73;68;64;76;69;71;65;40;40;40;40;40;2;2;4;1;5;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;29;0;1;1;1;5;1;1;1;1;177;0;30/6/2026 00:00:00;1/1/0001 00:00:00;3500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1053;0;False;69
103170;R. Rabia;Rami Rabia;R.RABIA;R.RABIA;-1;58;0;183;81;32;False;15;1;0;2;0;1;2;1;0;0;0;0;0;0;0;57;67;59;64;73;72;53;74;54;56;66;64;72;85;85;66;77;76;79;74;40;40;40;40;40;2;2;4;1;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;0;0;3;1;1;1;1;1;1;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;6000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;64;0;False;72
103176;L. Morosini;Leonardo Morosini;MOROSINI;MOROSINI;-1;215;0;175;74;30;False;6;8;0;0;0;0;0;1;1;0;2;1;1;2;1;69;73;74;73;72;70;67;64;64;70;75;77;72;67;65;73;68;53;55;64;40;40;40;40;40;3;2;4;1;5;1;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;70;0;2;2;1;2;6;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;1000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3043;0;False;69
103181;João Afonso;João Afonso;JOÃO AFONSO;JOÃO AFONSO;-1;228;0;188;80;35;False;9;1;0;2;1;1;0;0;0;0;0;0;0;0;0;58;72;59;56;70;63;59;78;59;60;65;63;75;77;84;60;75;71;79;72;40;40;40;40;40;2;3;5;1;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;6;0;3;10;3;10;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;750;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;70
103191;K. Kotsaris;Konstantinos Kotsaris;KOTSARIS;KOTSARIS;-1;211;0;185;81;29;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;54;51;57;56;56;40;61;49;47;65;68;79;77;80;77;82;53;52;56;82;80;76;80;79;2;2;5;3;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;0;0;2;1;1;1;1;1;1;1;198;0;30/6/2027 00:00:00;1/1/0001 00:00:00;5000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;64;0;False;73
103200;M. Zeegelaar;Marvin Zeegelaar;ZEEGELAAR;ZEEGELAAR;-1;224;139;186;84;35;True;11;2;0;1;2;0;0;0;2;0;0;0;0;0;0;63;71;73;72;67;70;60;69;61;62;74;73;71;71;77;71;68;67;71;72;40;40;40;40;40;1;1;4;1;6;1;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;7;0;1;5;4;3;1;3;3;1;116;0;30/6/2026 00:00:00;1/1/0001 00:00:00;1000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2022;0;False;71
103205;B. Kuipers;Bas Kuipers;KUIPERS;KUIPERS;-1;224;0;180;75;31;True;11;2;0;0;2;0;0;0;0;0;0;0;0;0;0;62;70;72;67;69;71;66;72;61;66;73;74;70;73;71;70;77;71;74;69;40;40;40;40;40;2;2;5;1;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;116;250;30/6/2028 00:00:00;30/6/2026 00:00:00;8000;0;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;72
103206;P. Kimpembe;Presnel Kimpembe;KIMPEMBE;KIMPEMBE;-1;208;55;183;77;30;True;15;1;0;2;1;0;0;0;0;0;0;0;0;0;0;56;72;66;73;78;76;55;80;53;61;73;70;74;85;82;78;70;79;80;78;40;40;40;40;40;1;2;3;1;6;2;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;True;0;0;2;6;1;4;1;1;1;1;114;0;30/6/2026 00:00:00;1/1/0001 00:00:00;30000;28;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1054;0;False;77
103207;F. Bambock;Franck Bambock;BAMBOCK;BAMBOCK;-1;208;50;181;78;30;False;8;4;0;2;0;0;2;1;0;1;0;0;0;0;0;61;64;60;61;70;70;57;73;55;55;69;66;80;71;81;75;80;74;78;82;40;40;40;40;40;2;2;4;1;5;3;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;2;0;2;8;1;8;1;1;1;1;114;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;72;0;False;68
